practice_code,icb_code,year_month,practice_name,antibiotic_items,antibiotic_quantity,antibiotic_nic,total_all_items,abx_rate_per_1000,cost_per_item,cost_per_quantity
P87639,QOP,202511,CORNERSTONE MEDICAL PRACTICE,131,1931,227.69,6566,19.95126408772464,1.738091603053435,0.11791299844640082
P87648,QOP,202511,REUT MEDICAL PRACTICE,217,5408.5,795.1200000000003,4303,50.42993260515919,3.6641474654377895,0.14701303503744112
P87649,QOP,202511,CHAPEL GROUP MEDICAL CENTRE,194,2670,3602.449999999999,10475,18.520286396181383,18.56932989690721,1.349232209737827
P87654,QOP,202511,DR A CHAUDHRY & DR I JEET,314,6106,3197.76,23048,13.623741756334606,10.183949044585988,0.5237078283655421
P87657,QOP,202511,(IRLAM) SALFORD CARE CTRS MEDICAL PRACTI,238,2713,1562.4499999999991,10306,23.093343683291288,6.564915966386551,0.5759122742351637
P87658,QOP,202511,THE WILLOWS MEDICAL PRACTICE,114,2672,417.86,5784,19.70954356846473,3.665438596491229,0.15638473053892216
P87661,QOP,202511,MANCHESTER ROAD EAST MEDICAL PRACTICE,60,1869,142.07000000000005,4838,12.401818933443572,2.3678333333333343,0.07601391118245053
P87664,QOP,202511,CHILDREN'S SERVICES,9,698,53.41,283,31.802120141342755,5.934444444444445,0.07651862464183382
P88002,QOP,202511,MARPLE BRIDGE SURGERY,392,5054,2394.9299999999994,11701,33.50141013588582,6.109515306122447,0.4738682231895527
P88003,QOP,202511,MANOR MEDICAL PRACTICE,427,6140,3525.260000000001,27172,15.714706315324598,8.255878220140518,0.5741465798045604
P88005,QOP,202511,FAMILY SURGERY,459,6928,5498.699999999998,24290,18.896665294359817,11.9797385620915,0.7936922632794454
P88006,QOP,202511,MARPLE COTTAGE SURGERY,313,4954,3141.19,23278,13.446172351576596,10.035750798722043,0.6340714574081551
P88007,QOP,202511,CHEADLE HULME MEDICAL GROUP,611,7903,3287.9300000000003,22106,27.639554871980454,5.381227495908347,0.41603568265215746
P88008,QOP,202511,HEATON MERSEY MED.PRACT.,383,5435,1982.85,16317,23.472452043880615,5.177154046997389,0.3648298068077277
P88009,QOP,202511,WOODLEY VILLAGE SURGERY,59,1403,670.0699999999998,2465,23.935091277890468,11.357118644067794,0.47759800427655014
P88011,QOP,202511,HEATON NORRIS MEDICAL PRACTICE,624,4478,2728.82,21815,28.604171441668576,4.373108974358975,0.609383653416704
P88012,QOP,202511,BEECH HOUSE MEDICAL PRACT,248,4520,2348.9799999999996,14950,16.588628762541806,9.471693548387096,0.5196858407079645
P88013,QOP,202511,CARITAS GENERAL PRACTICE PARTNERSHIP,564,7203,3615.229999999998,29674,19.006537709779604,6.409982269503543,0.5019061502151879
P88014,QOP,202511,ADSHALL ROAD MEDICAL PRAC,297,2693,1507.839999999999,11945,24.86395981582252,5.0769023569023535,0.5599108800594129
P88015,QOP,202511,BRAMHALL HEALTH CENTRE,367,6358,2338.69,17926,20.473055896463237,6.372452316076294,0.3678342245989305
P88016,QOP,202511,BRAMHALL & SHAW HEATH MEDICAL GROUP,465,6814,5385.580000000003,22372,20.784909708564282,11.581892473118286,0.790369826827121
P88017,QOP,202511,CHADSFIELD MEDICAL PRACTICE,305,4113,1187.85,14527,20.995387898396093,3.8945901639344265,0.2888037928519329
P88018,QOP,202511,PARK VIEW GROUP PRACTICE,551,3942,1325.4600000000005,18459,29.84993769976705,2.405553539019964,0.33624048706240495
P88019,QOP,202511,ALVANLEY FAMILY PRACTICE,362,6566,1659.3200000000006,12197,29.679429367877347,4.58375690607735,0.25271398111483406
P88020,QOP,202511,CHEADLE MEDICAL PRACTICE,517,6087,3511.02,18452,28.01864296553219,6.791141199226305,0.5768063085263677
P88021,QOP,202511,MARPLE MEDICAL PRACTICE,223,4319,1865.6799999999996,10901,20.45683882212641,8.366278026905828,0.4319703635100717
P88023,QOP,202511,HEALD GREEN HEALTH CENTRE 2,273,4423,1317.9200000000003,14794,18.45342706502636,4.827545787545788,0.29796970382093607
P88024,QOP,202511,GATLEY MEDICAL CENTRE,505,7564,4732.54,16436,30.72523728401071,9.371366336633663,0.6256663141195135
P88025,QOP,202511,HULME HALL MEDICAL GROUP,385,4477,2035.42,14874,25.884093048272153,5.286805194805195,0.4546392673665401
P88026,QOP,202511,HEATON MOOR MEDICAL GROUP,2881,17006,13850.640000000005,92201,31.246949599245127,4.807580701145437,0.8144560743267084
P88031,QOP,202511,BRACONDALE MEDICAL CENTRE,213,3392,1542.8700000000006,12344,17.255346727154894,7.243521126760566,0.45485554245283033
P88041,QOP,202511,THE VILLAGE SURGERY,223,4757,1470.05,9313,23.945023086008803,6.592152466367713,0.30902879966365354
P88042,QOP,202511,FINNEY LANE SURGERY,332,4687,1883.4299999999996,13091,25.36093499350699,5.672981927710842,0.4018412630680605
P88043,QOP,202511,BRINNINGTON SURGERY,280,6273,1832.6700000000008,23072,12.135922330097086,6.545250000000003,0.292152080344333
P88044,QOP,202511,BREDBURY MEDICAL CENTRE,275,2720,1052.9300000000003,12133,22.665457842248415,3.828836363636365,0.38710661764705895
P88606,QOP,202511,SPRINGFIELD SURGERY,226,4275,1573.4800000000002,11054,20.445087751040347,6.962300884955753,0.36806549707602343
P88615,QOP,202511,VERNON PARK SURGERY,131,3636,1017.0100000000004,5596,23.409578270192995,7.763435114503819,0.2797057205720573
P88623,QOP,202511,HIGH LANE MEDICAL CENTRE,384,4244,2276.999999999999,14054,27.32318201223851,5.929687499999997,0.5365221489161166
P88625,QOP,202511,ARCHWOOD MEDICAL PRACTICE,416,3691,1794.0499999999993,17104,24.32179607109448,4.312620192307691,0.48606068816038994
P88632,QOP,202511,STOCKPORT MEDICAL GROUP,604,8765,5532.45,31837,18.97163677482175,9.159685430463576,0.6311979463776383
P89002,QOP,202511,THE BROOKE SURGERY,582,7297,6892.6799999999985,36164,16.093352505253844,11.843092783505153,0.9445909277785388
P89003,QOP,202511,ALBION MEDICAL PRACTICE,348,4546,1170.4900000000002,18864,18.447837150127224,3.3634770114942536,0.25747690277166746
P89004,QOP,202511,AWBURN HOUSE MEDICAL PRACTICE,182,3628,1640.810000000001,11996,15.171723907969325,9.015439560439566,0.4522629547960312
P89005,QOP,202511,LOCKSIDE MEDICAL CENTRE,194,4210,1532.88,13819,14.038642448802374,7.901443298969071,0.364104513064133
P89006,QOP,202511,PENNINE MEDICAL CENTRE,474,5484,2685.8099999999995,16274,29.12621359223301,5.666265822784809,0.48975382932166295
P89007,QOP,202511,STAVELEIGH MEDICAL CENTRE,327,6027,2040.44,17226,18.982932776036225,6.239877675840978,0.3385498589679774
P89008,QOP,202511,ASHTON MEDICAL GROUP,438,8415,2656.119999999999,35205,12.44141457179378,6.064200913242007,0.3156411170528816
P89010,QOP,202511,MEDLOCK VALE MEDICAL PRACTICE,337,4562,1001.23,18469,18.246791921598355,2.9710089020771515,0.21947172292854011
P89011,QOP,202511,GORDON STREET MEDICAL CENTRE,157,3455,368.47,10747,14.608728017121058,2.346942675159236,0.10664833574529668
P89012,QOP,202511,CLARENDON MEDICAL CENTRE,295,5718,1308.9,16681,17.684791079671484,4.436949152542373,0.2289087093389297
P89013,QOP,202511,HATTERSLEY GROUP PRACTICE,180,3693,718.79,11521,15.623643780921796,3.9932777777777777,0.1946357974546439
P89014,QOP,202511,HAUGHTON THORNLEY MEDICAL CENTRES,565,5752,4905.760000000001,27378,20.637007816494997,8.682761061946904,0.8528789986091796
P89015,QOP,202511,MILLGATE HEALTHCARE PARTNERSHIP,767,8291,5742.23,46213,16.59706143293013,7.486610169491525,0.6925859365577132
P89016,QOP,202511,DONNEYBROOK MEDICAL CENTRE,458,6512,3932.12,18171,25.20499697319905,8.585414847161573,0.6038267813267814
P89018,QOP,202511,DENTON MEDICAL PRACTICE,287,6097,6283.469999999997,14929,19.224328488177377,21.89362369337978,1.0305838937182217
P89020,QOP,202511,HT PRACTICE,211,3293,1006.4500000000002,16502,12.786328929826688,4.7699052132701425,0.3056331612511388
P89021,QOP,202511,DUKINFIELD MEDICAL PRACTICE,348,4560,2166.9100000000003,20138,17.280762737113914,6.226752873563219,0.4751995614035088
P89022,QOP,202511,KING STREET MEDICAL CENTRE,194,2360,857.38,6642,29.208069858476364,4.419484536082474,0.3632966101694915
P89023,QOP,202511,ST.ANDREW'S HOUSE SURGERY,386,4385,1298.38,14503,26.61518306557264,3.3636787564766837,0.29609578107183576
P89025,QOP,202511,TOWN HALL SURGERY,110,3606,333.22999999999996,5090,21.611001964636543,3.029363636363636,0.09240987243483084
P89026,QOP,202511,GROSVENOR MEDICAL CENTRE,285,3035,976.35,12341,23.09375253220971,3.425789473684211,0.32169686985172985
P89029,QOP,202511,MARKET STREET MEDICAL PRACTICE,196,4316,1074.54,13183,14.86763255708109,5.48234693877551,0.2489666357738647
P89030,QOP,202511,WEST END MEDICAL CENTRE,133,3157,2666.669999999999,9282,14.328808446455504,20.050150375939843,0.844684827367754
P89602,QOP,202511,THE SMITHY SURGERY,102,2990,629.2299999999999,6237,16.354016354016352,6.16892156862745,0.21044481605351167
P89609,QOP,202511,STAMFORD HOUSE,295,2876,1833.81,9629,30.63661854813584,6.216305084745763,0.637625173852573
P89612,QOP,202511,MOSSLEY MEDICAL PRACTICE,59,3046,508.7300000000002,3391,17.39899734591566,8.622542372881359,0.167015758371635
P89613,QOP,202511,WATERLOO MEDICAL CENTRE,123,3872,2754.96,7090,17.348377997179124,22.398048780487805,0.7115082644628099
P89618,QOP,202511,PIKE MEDICAL PRACTICE,62,1628,703.7600000000001,5384,11.51560178306092,11.350967741935486,0.4322850122850124
P91003,QOP,202511,PARK MEDICAL PRACTICE,474,5539,3021.5600000000018,14190,33.40380549682875,6.374599156118147,0.5455064090991156
P91004,QOP,202511,ALTRINCHAM MEDICAL PRACTICE,249,3611,1230.12,10996,22.644598035649327,4.940240963855422,0.34065909720299087
P91006,QOP,202511,URMSTON GROUP PRACTICE,479,10820,3466.329999999998,29738,16.107337413410452,7.236597077244255,0.3203632162661736
P91007,QOP,202511,TIMPERLEY HEALTH CENTRE (WESTWOOD),242,3246,1556.7099999999998,10565,22.905821107430192,6.432685950413222,0.4795779420825631
P91008,QOP,202511,SHAY LANE MEDICAL CENTRE (KELMAN),229,3100,851.8,7382,31.02140341370902,3.719650655021834,0.27477419354838706
P91009,QOP,202511,DAVYHULME MEDICAL CENTRE,816,8468,3844.180000000002,24048,33.93213572854292,4.711004901960787,0.4539655172413796
P91011,QOP,202511,SHAY LANE MEDICAL CENTRE (PATEL),123,2110,526.8800000000001,5102,24.108192865542925,4.283577235772358,0.2497061611374408
P91012,QOP,202511,PRIMROSE SURGERY,370,4583,3539.210000000001,18135,20.402536531568792,9.565432432432434,0.7722474361771767
P91013,QOP,202511,BOUNDARY HOUSE MEDICAL CENTRE,473,5497,2706.5599999999995,18750,25.226666666666667,5.722114164904862,0.4923703838457339
P91014,QOP,202511,WASHWAY ROAD MEDICAL CENTRE,598,9214,3923.520000000002,25119,23.80668020223735,6.561070234113715,0.42582157586281766
P91016,QOP,202511,WEST TIMPERLEY MEDICAL CENTRE,215,4856,2373.0199999999995,11731,18.32750831131191,11.037302325581392,0.4886779242174628
P91017,QOP,202511,BODMIN ROAD HEALTH CENTRE,378,7586,1505.28,16289,23.205844434894715,3.982222222222222,0.19842868441866596
P91018,QOP,202511,DELAMERE MEDICAL PRACTICE,367,4651,3222.910000000001,23243,15.789700124768748,8.781771117166215,0.6929499032466139
P91019,QOP,202511,PARTINGTON CENTRAL SURGERY,149,2852,1300.74,8175,18.226299694189603,8.72979865771812,0.45607994389901824
P91020,QOP,202511,LIMELIGHT HEALTH AND WELLBEING HUB,336,6227,1230.0599999999995,21467,15.651930870638656,3.660892857142856,0.19753653444676408
P91021,QOP,202511,FIRSWAY HEALTH CENTRE,399,5339,2743.0399999999995,24857,16.051816389749366,6.874786967418546,0.5137741150028095
P91026,QOP,202511,PARTINGTON FAMILY PRACTICE,302,4969,1065.06,14332,21.07172760256768,3.526688741721854,0.21434091366472127
P91029,QOP,202511,FLIXTON ROAD MEDICAL CENTRE,387,5761,3135.13,23751,16.2940507768094,8.101111111111111,0.5441989237979518
P91035,QOP,202511,CONWAY ROAD MEDICAL PRACTICE,506,6118,1937.0399999999995,19163,26.40505140113761,3.8281422924901176,0.3166132723112127
P91603,QOP,202511,BARRINGTON MEDICAL CENTRE,209,5641,947.19,9806,21.313481541913113,4.5320095693779905,0.16791171778053535
P91604,QOP,202511,ST JOHNS MEDICAL CENTRE,495,10045,6233.2999999999975,22054,22.444907953205767,12.592525252525247,0.6205375808860127
P91617,QOP,202511,FAMILY SURGERY,84,2976,281.59,2947,28.503562945368177,3.3522619047619044,0.09462029569892472
P91623,QOP,202511,VILLAGE SURGERY,236,5719,1340.35,15190,15.53653719552337,5.6794491525423725,0.23436789648539952
P91627,QOP,202511,LOSTOCK MEDICAL CENTRE,436,5007,2301.710000000001,19598,22.247168078375346,5.279151376146791,0.4596984222089077
P91629,QOP,202511,NORTH TRAFFORD GROUP PRACTICE,196,5350,2143.6299999999997,29136,6.72707303679297,10.936887755102038,0.4006785046728971
P91631,QOP,202511,RIDDINGS FAMILY HEALTH CENTRE,129,2414,658.6499999999999,5606,23.011059579022476,5.105813953488371,0.2728458989229494
P92001,QOP,202511,MEDICENTRE,254,3367,1619.729999999999,8846,28.713542844223376,6.376889763779525,0.48106029106029086
P92002,QOP,202511,BRAITHWAITE RD SURGERY,340,3738,1339.13,8026,42.3623224520309,3.938617647058824,0.35824772605671484
P92003,QOP,202511,THE DICCONSON GROUP PRACTICE,415,4753,3202.4200000000005,22998,18.04504739542569,7.716674698795182,0.6737681464338314
P92004,QOP,202511,DR TUN & PARTNERS,397,8016,3080.8399999999997,13386,29.65785148662782,7.760302267002518,0.38433632734530937
P92005,QOP,202511,ZAMAN,73,2579,495.6499999999999,7930,9.205548549810846,6.7897260273972595,0.1921868941450174
P92006,QOP,202511,DR AHMAD & PTNRS,274,2434,1152.6,15162,18.07149452578815,4.206569343065694,0.4735414954806903
P92007,QOP,202511,OLD HENRY STREET MED CTR,288,3281,2016.5800000000008,13558,21.24207110193244,7.002013888888892,0.6146235903687902
P92008,QOP,202511,BRADSHAW MEDICAL CENTRE,401,6964,3005.06,21300,18.826291079812208,7.493915211970075,0.4315134979896611
P92010,QOP,202511,BEECH HILL MEDICAL PRACTICE,607,8377,4162.52,21565,28.147461163923023,6.857528830313016,0.4968986510684016
P92011,QOP,202511,SULLIVAN WAY SURGERY,223,4755,907.25,14007,15.920611123009923,4.068385650224216,0.19079915878023135
P92012,QOP,202511,HIGH STREET SURGERY,150,3157,685.19,9554,15.700230270043962,4.567933333333333,0.2170383275261324
P92014,QOP,202511,STANDISH MEDICAL PRACTICE,250,10094,2377.0899999999997,18513,13.504024199211363,9.508359999999998,0.23549534376857537
P92015,QOP,202511,ASPULL SURGERY,396,6217,1958.71,11199,35.3603000267881,4.9462373737373735,0.31505710149589833
P92016,QOP,202511,PENNYGATE MEDICAL CENTRE,1000,10309,5828.429999999998,35201,28.40828385557229,5.828429999999997,0.5653729750703267
P92017,QOP,202511,SHEVINGTON SURGERY,536,7620,4656.459999999998,28535,18.783949535657964,8.687425373134325,0.6110839895013122
P92019,QOP,202511,PEMBERTON SURGERY,549,5042,4082.91,17550,31.282051282051285,7.436994535519126,0.8097798492661643
P92020,QOP,202511,SIVAKUMAR & PARTNER,154,3078,936.47,7633,20.17555351762086,6.080974025974025,0.3042462638076673
P92021,QOP,202511,NEWTOWN MEDICAL PRACTICE,232,4749,1060.08,14982,15.485248965425177,4.569310344827586,0.22322173089071384
P92023,QOP,202511,BROOKMILL MEDICAL CENTRE,420,7950,4151.110000000001,14366,29.235695391897533,9.88359523809524,0.5221522012578617
P92024,QOP,202511,KUMAR FAMILY PRACTICE,259,4080,2388.5299999999997,7160,36.1731843575419,9.22212355212355,0.5854240196078431
P92026,QOP,202511,LONGSHOOT MEDICAL PRACTICE,210,4672,1097.9499999999998,13221,15.883821193555706,5.228333333333333,0.23500642123287668
P92028,QOP,202511,ELLIOTT STREET SURGERY,142,4407,2432.9199999999996,9428,15.061518879932118,17.133239436619714,0.5520580894032221
P92029,QOP,202511,WESTLEIGH MEDICAL PRACTICE,228,4238,802.56,8802,25.90320381731425,3.5199999999999996,0.18937234544596507
P92030,QOP,202511,DR SEABROOK,91,1929,1271.9199999999998,4965,18.32829808660624,13.977142857142857,0.6593675479523068
P92031,QOP,202511,PLATT HOUSE SURGERY,185,3587,1073.9,8743,21.15978497083381,5.804864864864864,0.29938667410091996
P92033,QOP,202511,"THE SURGERY, TYLDESLEY",198,4506,1460.6199999999997,8241,24.026210411357848,7.376868686868685,0.32415002219263195
P92034,QOP,202511,BRYN CROSS SURGERY,191,3985,1642.3299999999992,9633,19.827675698121045,8.598586387434551,0.4121279799247175
P92038,QOP,202511,SAXENA L,145,2153,723.03,3583,40.46888082612336,4.9864137931034485,0.3358244310264747
P92041,QOP,202511,SSP HEALTH LIMITED ASHTON MEDICAL CENTRE,274,5784,1677.9199999999996,16536,16.569908079342042,6.123795620437955,0.2900968188105117
P92042,QOP,202511,DR KK CHAN & PARTNERS,532,6469,2783.420000000001,18334,29.017126649940003,5.231992481203009,0.43027052094605056
P92602,QOP,202511,FOXLEIGH FAMILY SURGERY,79,1834,316.65000000000003,3583,22.048562656991347,4.008227848101266,0.17265539803707744
P92605,QOP,202511,BOOTHSTOWN MEDICAL CENTRE,424,5556,2654.0000000000005,10277,41.25717621874088,6.259433962264152,0.4776817854571635
P92607,QOP,202511,GRASMERE SURGERY,473,4845,3161.729999999998,15927,29.69799711182269,6.684418604651159,0.6525758513931885
P92615,QOP,202511,THE AVENUE SURGERY,390,3947,1575.4500000000005,9394,41.515861187992336,4.039615384615385,0.399151254117051
P92620,QOP,202511,INCE SURGERY,212,4147,2057.0899999999997,13478,15.729336696839294,9.70325471698113,0.49604292259464666
P92621,QOP,202511,PREMIER HEALTH TEAM,158,3639,889.6400000000001,6987,22.613424932016603,5.630632911392405,0.24447375652651832
P92626,QOP,202511,MEADOWVIEW SURGERY,243,3355,817.46,9558,25.423728813559325,3.3640329218106997,0.24365424739195232
P92630,QOP,202511,GOLBORNE SURGERY,97,1158,277.97999999999996,5250,18.47619047619047,2.8657731958762884,0.24005181347150256
P92633,QOP,202511,BEE FOLD MEDICAL CENTRE,99,2005,315.37,5759,17.190484459107484,3.1855555555555557,0.15729177057356608
P92634,QOP,202511,MESNES VIEW SURGERY,211,3641,1379.9200000000003,8329,25.333173250090045,6.539905213270145,0.37899478165339207
P92635,QOP,202511,DR VASANTH,107,1050,840.4400000000003,4161,25.71497236241288,7.854579439252339,0.8004190476190479
P92637,QOP,202511,ASTLEY GENERAL PRACTICE,209,3962,2548.9999999999995,5248,39.82469512195122,12.196172248803826,0.6433619384149418
P92639,QOP,202511,SHAHBAZI SS,115,2375,1668.4,5055,22.74975272007913,14.50782608695652,0.7024842105263157
P92642,QOP,202511,MARUS BRIDGE PRACTICE,152,4248,1094.6899999999998,8850,17.17514124293785,7.201907894736841,0.2576953860640301
P92646,QOP,202511,DR VARDHAN'S SURGERY,126,2908,529.7700000000001,4374,28.80658436213992,4.204523809523811,0.18217675378266857
P92647,QOP,202511,SOUTH WIGAN MEDICAL PRACTICE,346,6402,1885.38,12609,27.440716948211595,5.4490751445086705,0.29449859418931584
P92648,QOP,202511,SLAG LANE MC,184,3881,1966.1200000000003,9612,19.14273824386184,10.685434782608697,0.5066013913939708
P92651,QOP,202511,LOWTON & PLATT BRIDGE SURGERY,291,4034,2806.3399999999997,9841,29.570165633573826,9.64378006872852,0.695671789786812
Y00020,QKK,202511,THE GRANTHAM PRACTICE,267,5280,1802.52,9620,27.75467775467776,6.7510112359550565,0.34138636363636365
Y00023,QOQ,202511,CHCP - URGENT CARE OOH,1928,9551,4479.619999999999,3669,525.4837830471519,2.3234543568464723,0.46902104491676255
Y00026,QT1,202511,THE OM SURGERY,88,3899,391.1900000000001,3962,22.21100454316002,4.44534090909091,0.10033085406514494
Y00033,QH8,202511,PURFLEET CARE CENTRE,201,6387,874.9000000000001,5511,36.472509526401744,4.352736318407961,0.1369813684045718
Y00035,QHM,202511,ALICE HOUSE HOSPICE,5,98,18.68,8,625,3.736,0.1906122448979592
Y00042,QM7,202511,HOSPICE OF ST FRANCIS,7,60,58.66,85,82.3529411764706,8.379999999999999,0.9776666666666666
Y00048,QYG,202511,INTERMEDIATE CARE,22,646,55.99000000000001,520,42.30769230769231,2.5450000000000004,0.08667182662538701
Y00049,QT6,202511,CORNWALL HEALTH FOR HOMELESS,33,173,426.44,1455,22.680412371134015,12.922424242424242,2.464971098265896
Y00050,QOP,202511,LILFORD & PENNINGTON PARK SURGERY,168,4302,2081.52,10590,15.86402266288952,12.39,0.4838493723849373
Y00054,QR1,202511,THE HOMELESS HEALTHCARE TEAM,56,99,38.13,1393,40.20100502512563,0.6808928571428572,0.3851515151515152
Y00056,QUE,202511,CAMBRIDGE ACCESS SURGERY,31,548,583.03,2354,13.169073916737467,18.807419354838707,1.0639233576642335
Y00057,QMJ,202511,ANGEL SURGERY,183,1924,1278.4199999999998,10665,17.158931082981717,6.985901639344261,0.6644594594594594
